key,value,date
climate,3,8/9/20
climate,4,8/10/20
climate,13,8/11/20
climate,21,8/12/20
climate,45,8/13/20
climate,9,8/14/20
climate,8,8/15/20
climate,3,8/16/20
climate,26,8/17/20
climate,15,8/18/20
climate,10,8/19/20
climate,41,8/20/20
climate,26,8/21/20
climate,5,8/22/20
climate,5,8/23/20
climate,2,8/24/20
climate,85,8/25/20
climate,6,8/26/20
climate,25,8/27/20
climate,76,8/28/20
climate,48,8/29/20
climate,15,8/30/20
climate,51,8/31/20
climate,17,9/1/20
climate,24,9/2/20
climate,5,9/3/20
climate,11,9/4/20
climate,4,9/5/20
climate,4,9/6/20
climate,10,9/7/20
climate,8,9/8/20
climate,6,9/9/20
climate,33,9/10/20
climate,37,9/11/20
climate,18,9/12/20
climate,59,9/13/20
climate,380,9/14/20
climate,151,9/15/20
climate,47,9/16/20
climate,81,9/17/20
climate,33,9/18/20
climate,19,9/19/20
climate,14,9/20/20
climate,23,9/21/20
climate,23,9/22/20
climate,35,9/23/20
climate,16,9/24/20
climate,31,9/25/20
climate,28,9/26/20
climate,2,9/27/20
climate,7,9/28/20
climate,19,9/29/20
climate,57,9/30/20
climate,17,10/1/20
climate,12,10/2/20
climate,8,10/3/20
climate,7,10/4/20
climate,8,10/5/20
climate,21,10/6/20
climate,16,10/7/20
climate,173,10/8/20
climate,26,10/9/20
climate,66,10/10/20
climate,30,10/11/20
climate,59,10/12/20
climate,42,10/13/20
climate,48,10/14/20
climate,7,10/15/20
climate,57,10/16/20
climate,29,10/17/20
climate,9,10/18/20
climate,15,10/19/20
climate,42,10/20/20
climate,32,10/21/20
climate,30,10/22/20
climate,266,10/23/20
climate,196,10/24/20
climate,182,10/25/20
climate,156,10/26/20
climate,34,10/27/20
climate,42,10/28/20
climate,34,10/29/20
climate,23,10/30/20
climate,64,10/31/20
climate,64,11/1/20
climate,50,11/2/20
climate,40,11/3/20
law-enforcement,8,8/1/20
law-enforcement,0,8/2/20
law-enforcement,1,8/3/20
law-enforcement,1,8/4/20
law-enforcement,0,8/5/20
law-enforcement,3,8/6/20
law-enforcement,0,8/7/20
law-enforcement,1,8/8/20
law-enforcement,1,8/9/20
law-enforcement,1,8/10/20
law-enforcement,2,8/11/20
law-enforcement,3,8/12/20
law-enforcement,1,8/13/20
law-enforcement,1,8/14/20
law-enforcement,30,8/15/20
law-enforcement,2,8/16/20
law-enforcement,3,8/17/20
law-enforcement,0,8/18/20
law-enforcement,1,8/19/20
law-enforcement,0,8/20/20
law-enforcement,1,8/21/20
law-enforcement,1,8/22/20
law-enforcement,3,8/23/20
law-enforcement,0,8/24/20
law-enforcement,1,8/25/20
law-enforcement,2,8/26/20
law-enforcement,19,8/27/20
law-enforcement,6,8/28/20
law-enforcement,2,8/29/20
law-enforcement,0,8/30/20
law-enforcement,47,8/31/20
law-enforcement,22,9/1/20
law-enforcement,5,9/2/20
law-enforcement,3,9/3/20
law-enforcement,6,9/4/20
law-enforcement,0,9/5/20
law-enforcement,4,9/6/20
law-enforcement,0,9/7/20
law-enforcement,2,9/8/20
law-enforcement,1,9/9/20
law-enforcement,1,9/10/20
law-enforcement,1,9/11/20
law-enforcement,4,9/12/20
law-enforcement,0,9/13/20
law-enforcement,10,9/14/20
law-enforcement,3,9/15/20
law-enforcement,16,9/16/20
law-enforcement,4,9/17/20
law-enforcement,1,9/18/20
law-enforcement,2,9/19/20
law-enforcement,3,9/20/20
law-enforcement,2,9/21/20
law-enforcement,0,9/22/20
law-enforcement,2,9/23/20
law-enforcement,1,9/24/20
law-enforcement,0,9/25/20
law-enforcement,1,9/26/20
law-enforcement,0,9/27/20
law-enforcement,23,9/28/20
law-enforcement,6,9/29/20
law-enforcement,50,9/30/20
law-enforcement,30,10/1/20
law-enforcement,2,10/2/20
law-enforcement,0,10/3/20
law-enforcement,0,10/4/20
law-enforcement,0,10/5/20
law-enforcement,1,10/6/20
law-enforcement,2,10/7/20
law-enforcement,1,10/8/20
law-enforcement,4,10/9/20
law-enforcement,0,10/10/20
law-enforcement,0,10/11/20
law-enforcement,0,10/12/20
law-enforcement,1,10/13/20
law-enforcement,0,10/14/20
law-enforcement,1,10/15/20
law-enforcement,0,10/16/20
law-enforcement,0,10/17/20
law-enforcement,2,10/18/20
law-enforcement,0,10/19/20
law-enforcement,1,10/20/20
law-enforcement,1,10/21/20
law-enforcement,1,10/22/20
law-enforcement,1,10/23/20
law-enforcement,2,10/24/20
law-enforcement,2,10/25/20
law-enforcement,1,10/26/20
law-enforcement,0,10/27/20
law-enforcement,0,10/28/20
law-enforcement,0,10/29/20
law-enforcement,0,10/30/20
law-enforcement,0,10/31/20
law-enforcement,0,11/1/20
law-enforcement,1,11/2/20
law-enforcement,4,11/3/20
campaigning,2,8/1/20
campaigning,0,8/2/20
campaigning,3,8/3/20
campaigning,5,8/4/20
campaigning,26,8/5/20
campaigning,8,8/6/20
campaigning,0,8/7/20
campaigning,3,8/8/20
campaigning,12,8/9/20
campaigning,15,8/10/20
campaigning,8,8/11/20
campaigning,3,8/12/20
campaigning,14,8/13/20
campaigning,83,8/14/20
campaigning,22,8/15/20
campaigning,12,8/16/20
campaigning,16,8/17/20
campaigning,19,8/18/20
campaigning,44,8/19/20
campaigning,11,8/20/20
campaigning,15,8/21/20
campaigning,10,8/22/20
campaigning,8,8/23/20
campaigning,6,8/24/20
campaigning,8,8/25/20
campaigning,17,8/26/20
campaigning,40,8/27/20
campaigning,67,8/28/20
campaigning,33,8/29/20
campaigning,129,8/30/20
campaigning,66,8/31/20
campaigning,73,9/1/20
campaigning,26,9/2/20
campaigning,13,9/3/20
campaigning,32,9/4/20
campaigning,89,9/5/20
campaigning,57,9/6/20
campaigning,8,9/7/20
campaigning,9,9/8/20
campaigning,41,9/9/20
campaigning,49,9/10/20
campaigning,15,9/11/20
campaigning,7,9/12/20
campaigning,7,9/13/20
campaigning,191,9/14/20
campaigning,122,9/15/20
campaigning,68,9/16/20
campaigning,27,9/17/20
campaigning,24,9/18/20
campaigning,3,9/19/20
campaigning,7,9/20/20
campaigning,30,9/21/20
campaigning,31,9/22/20
campaigning,6,9/23/20
campaigning,38,9/24/20
campaigning,22,9/25/20
campaigning,13,9/26/20
campaigning,3,9/27/20
campaigning,7,9/28/20
campaigning,20,9/29/20
campaigning,121,9/30/20
campaigning,42,10/1/20
campaigning,39,10/2/20
campaigning,69,10/3/20
campaigning,7,10/4/20
campaigning,20,10/5/20
campaigning,14,10/6/20
campaigning,11,10/7/20
campaigning,12,10/8/20
campaigning,16,10/9/20
campaigning,3,10/10/20
campaigning,5,10/11/20
campaigning,5,10/12/20
campaigning,44,10/13/20
campaigning,12,10/14/20
campaigning,4,10/15/20
campaigning,10,10/16/20
campaigning,0,10/17/20
campaigning,2,10/18/20
campaigning,1,10/19/20
campaigning,2,10/20/20
campaigning,11,10/21/20
campaigning,5,10/22/20
campaigning,19,10/23/20
campaigning,8,10/24/20
campaigning,0,10/25/20
campaigning,11,10/26/20
campaigning,6,10/27/20
campaigning,19,10/28/20
campaigning,6,10/29/20
campaigning,17,10/30/20
campaigning,21,10/31/20
campaigning,3,11/1/20
campaigning,23,11/2/20
campaigning,3,11/3/20
covid,1,8/1/20
covid,39,8/2/20
covid,6,8/3/20
covid,8,8/4/20
covid,5,8/5/20
covid,9,8/6/20
covid,1,8/7/20
covid,4,8/8/20
covid,2,8/9/20
covid,14,8/10/20
covid,48,8/11/20
covid,49,8/12/20
covid,2,8/13/20
covid,1,8/14/20
covid,8,8/15/20
covid,2,8/16/20
covid,2,8/17/20
covid,5,8/18/20
covid,4,8/19/20
covid,4,8/20/20
covid,29,8/21/20
covid,3,8/22/20
covid,3,8/23/20
covid,5,8/24/20
covid,14,8/25/20
covid,6,8/26/20
covid,0,8/27/20
covid,10,8/28/20
covid,4,8/29/20
covid,0,8/30/20
covid,0,8/31/20
covid,118,9/1/20
covid,63,9/2/20
covid,54,9/3/20
covid,19,9/4/20
covid,5,9/5/20
covid,10,9/6/20
covid,1,9/7/20
covid,47,9/8/20
covid,14,9/9/20
covid,34,9/10/20
covid,14,9/11/20
covid,5,9/12/20
covid,26,9/13/20
covid,23,9/14/20
covid,15,9/15/20
covid,118,9/16/20
covid,106,9/17/20
covid,18,9/18/20
covid,2,9/19/20
covid,4,9/20/20
covid,6,9/21/20
covid,9,9/22/20
covid,6,9/23/20
covid,4,9/24/20
covid,3,9/25/20
covid,15,9/26/20
covid,3,9/27/20
covid,27,9/28/20
covid,8,9/29/20
covid,159,9/30/20
covid,21,10/1/20
covid,346,10/2/20
covid,111,10/3/20
covid,11,10/4/20
covid,8,10/5/20
covid,29,10/6/20
covid,16,10/7/20
covid,19,10/8/20
covid,4,10/9/20
covid,0,10/10/20
covid,7,10/11/20
covid,5,10/12/20
covid,14,10/13/20
covid,13,10/14/20
covid,8,10/15/20
covid,37,10/16/20
covid,18,10/17/20
covid,15,10/18/20
covid,45,10/19/20
covid,12,10/20/20
covid,6,10/21/20
covid,4,10/22/20
covid,174,10/23/20
covid,30,10/24/20
covid,12,10/25/20
covid,10,10/26/20
covid,7,10/27/20
covid,19,10/28/20
covid,10,10/29/20
covid,17,10/30/20
covid,19,10/31/20
covid,21,11/1/20
covid,34,11/2/20
covid,14,11/3/20
economy,0,8/1/20
economy,0,8/2/20
economy,4,8/3/20
economy,1,8/4/20
economy,0,8/5/20
economy,0,8/6/20
economy,0,8/7/20
economy,2,8/8/20
economy,3,8/9/20
economy,0,8/10/20
economy,0,8/11/20
economy,7,8/12/20
economy,6,8/13/20
economy,2,8/14/20
economy,2,8/15/20
economy,0,8/16/20
economy,9,8/17/20
economy,14,8/18/20
economy,10,8/19/20
economy,5,8/20/20
economy,2,8/21/20
economy,1,8/22/20
economy,4,8/23/20
economy,6,8/24/20
economy,23,8/25/20
economy,6,8/26/20
economy,83,8/27/20
economy,52,8/28/20
economy,52,8/29/20
economy,6,8/30/20
economy,32,8/31/20
economy,6,9/1/20
economy,0,9/2/20
economy,2,9/3/20
economy,0,9/4/20
economy,1,9/5/20
economy,0,9/6/20
economy,3,9/7/20
economy,6,9/8/20
economy,0,9/9/20
economy,3,9/10/20
economy,0,9/11/20
economy,1,9/12/20
economy,5,9/13/20
economy,8,9/14/20
economy,18,9/15/20
economy,5,9/16/20
economy,0,9/17/20
economy,2,9/18/20
economy,1,9/19/20
economy,2,9/20/20
economy,1,9/21/20
economy,1,9/22/20
economy,3,9/23/20
economy,0,9/24/20
economy,3,9/25/20
economy,21,9/26/20
economy,6,9/27/20
economy,41,9/28/20
economy,8,9/29/20
economy,23,9/30/20
economy,6,10/1/20
economy,3,10/2/20
economy,23,10/3/20
economy,0,10/4/20
economy,4,10/5/20
economy,3,10/6/20
economy,3,10/7/20
economy,31,10/8/20
economy,4,10/9/20
economy,0,10/10/20
economy,3,10/11/20
economy,1,10/12/20
economy,0,10/13/20
economy,4,10/14/20
economy,1,10/15/20
economy,34,10/16/20
economy,12,10/17/20
economy,4,10/18/20
economy,16,10/19/20
economy,3,10/20/20
economy,5,10/21/20
economy,30,10/22/20
economy,15,10/23/20
economy,0,10/24/20
economy,0,10/25/20
economy,3,10/26/20
economy,5,10/27/20
economy,3,10/28/20
economy,8,10/29/20
economy,6,10/30/20
economy,0,10/31/20
economy,3,11/1/20
economy,6,11/2/20
economy,1,11/3/20
healthcare,10,8/1/20
healthcare,8,8/2/20
healthcare,11,8/3/20
healthcare,2,8/4/20
healthcare,4,8/5/20
healthcare,0,8/6/20
healthcare,3,8/7/20
healthcare,13,8/8/20
healthcare,0,8/9/20
healthcare,0,8/10/20
healthcare,0,8/11/20
healthcare,0,8/12/20
healthcare,0,8/13/20
healthcare,1,8/14/20
healthcare,1,8/15/20
healthcare,1,8/16/20
healthcare,2,8/17/20
healthcare,1,8/18/20
healthcare,1,8/19/20
healthcare,1,8/20/20
healthcare,0,8/21/20
healthcare,1,8/22/20
healthcare,0,8/23/20
healthcare,6,8/24/20
healthcare,2,8/25/20
healthcare,4,8/26/20
healthcare,3,8/27/20
healthcare,8,8/28/20
healthcare,2,8/29/20
healthcare,4,8/30/20
healthcare,4,8/31/20
healthcare,3,9/1/20
healthcare,1,9/2/20
healthcare,1,9/3/20
healthcare,0,9/4/20
healthcare,12,9/5/20
healthcare,0,9/6/20
healthcare,1,9/7/20
healthcare,4,9/8/20
healthcare,26,9/9/20
healthcare,3,9/10/20
healthcare,4,9/11/20
healthcare,2,9/12/20
healthcare,0,9/13/20
healthcare,15,9/14/20
healthcare,5,9/15/20
healthcare,10,9/16/20
healthcare,5,9/17/20
healthcare,8,9/18/20
healthcare,6,9/19/20
healthcare,1,9/20/20
healthcare,4,9/21/20
healthcare,3,9/22/20
healthcare,4,9/23/20
healthcare,19,9/24/20
healthcare,14,9/25/20
healthcare,13,9/26/20
healthcare,8,9/27/20
healthcare,44,9/28/20
healthcare,8,9/29/20
healthcare,12,9/30/20
healthcare,10,10/1/20
healthcare,5,10/2/20
healthcare,7,10/3/20
healthcare,1,10/4/20
healthcare,8,10/5/20
healthcare,7,10/6/20
healthcare,14,10/7/20
healthcare,43,10/8/20
healthcare,6,10/9/20
healthcare,16,10/10/20
healthcare,17,10/11/20
healthcare,6,10/12/20
healthcare,4,10/13/20
healthcare,12,10/14/20
healthcare,7,10/15/20
healthcare,9,10/16/20
healthcare,1,10/17/20
healthcare,1,10/18/20
healthcare,4,10/19/20
healthcare,4,10/20/20
healthcare,2,10/21/20
healthcare,11,10/22/20
healthcare,22,10/23/20
healthcare,1,10/24/20
healthcare,1,10/25/20
healthcare,3,10/26/20
healthcare,11,10/27/20
healthcare,9,10/28/20
healthcare,3,10/29/20
healthcare,2,10/30/20
healthcare,2,10/31/20
healthcare,2,11/1/20
healthcare,5,11/2/20
healthcare,2,11/3/20
military,28,8/1/20
military,4,8/2/20
military,6,8/3/20
military,2,8/4/20
military,4,8/5/20
military,39,8/6/20
military,6,8/7/20
military,4,8/8/20
military,61,8/9/20
military,1,8/10/20
military,20,8/11/20
military,32,8/12/20
military,87,8/13/20
military,8,8/14/20
military,7,8/15/20
military,2,8/16/20
military,4,8/17/20
military,12,8/18/20
military,69,8/19/20
military,73,8/20/20
military,18,8/21/20
military,15,8/22/20
military,2,8/23/20
military,28,8/24/20
military,18,8/25/20
military,9,8/26/20
military,13,8/27/20
military,7,8/28/20
military,2,8/29/20
military,4,8/30/20
military,6,8/31/20
military,0,9/1/20
military,12,9/2/20
military,32,9/3/20
military,6,9/4/20
military,16,9/5/20
military,9,9/6/20
military,8,9/7/20
military,3,9/8/20
military,9,9/9/20
military,9,9/10/20
military,9,9/11/20
military,0,9/12/20
military,4,9/13/20
military,7,9/14/20
military,10,9/15/20
military,15,9/16/20
military,22,9/17/20
military,18,9/18/20
military,1,9/19/20
military,2,9/20/20
military,1,9/21/20
military,5,9/22/20
military,52,9/23/20
military,17,9/24/20
military,16,9/25/20
military,8,9/26/20
military,7,9/27/20
military,20,9/28/20
military,18,9/29/20
military,76,9/30/20
military,20,10/1/20
military,17,10/2/20
military,4,10/3/20
military,17,10/4/20
military,11,10/5/20
military,6,10/6/20
military,5,10/7/20
military,29,10/8/20
military,21,10/9/20
military,49,10/10/20
military,4,10/11/20
military,2,10/12/20
military,19,10/13/20
military,17,10/14/20
military,26,10/15/20
military,31,10/16/20
military,16,10/17/20
military,12,10/18/20
military,13,10/19/20
military,7,10/20/20
military,9,10/21/20
military,24,10/22/20
military,14,10/23/20
military,1,10/24/20
military,7,10/25/20
military,27,10/26/20
military,6,10/27/20
military,13,10/28/20
military,36,10/29/20
military,8,10/30/20
military,38,10/31/20
military,9,11/1/20
military,4,11/2/20
military,4,11/3/20
racism,0,8/1/20
racism,2,8/2/20
racism,2,8/3/20
racism,24,8/4/20
racism,8,8/5/20
racism,11,8/6/20
racism,4,8/7/20
racism,0,8/8/20
racism,3,8/9/20
racism,0,8/10/20
racism,6,8/11/20
racism,6,8/12/20
racism,3,8/13/20
racism,0,8/14/20
racism,1,8/15/20
racism,2,8/16/20
racism,1,8/17/20
racism,3,8/18/20
racism,3,8/19/20
racism,5,8/20/20
racism,5,8/21/20
racism,4,8/22/20
racism,3,8/23/20
racism,4,8/24/20
racism,10,8/25/20
racism,12,8/26/20
racism,36,8/27/20
racism,20,8/28/20
racism,7,8/29/20
racism,1,8/30/20
racism,4,8/31/20
racism,3,9/1/20
racism,0,9/2/20
racism,3,9/3/20
racism,1,9/4/20
racism,2,9/5/20
racism,2,9/6/20
racism,0,9/7/20
racism,4,9/8/20
racism,7,9/9/20
racism,7,9/10/20
racism,6,9/11/20
racism,2,9/12/20
racism,4,9/13/20
racism,5,9/14/20
racism,2,9/15/20
racism,0,9/16/20
racism,5,9/17/20
racism,3,9/18/20
racism,0,9/19/20
racism,1,9/20/20
racism,5,9/21/20
racism,4,9/22/20
racism,27,9/23/20
racism,22,9/24/20
racism,5,9/25/20
racism,1,9/26/20
racism,1,9/27/20
racism,2,9/28/20
racism,1,9/29/20
racism,28,9/30/20
racism,22,10/1/20
racism,13,10/2/20
racism,1,10/3/20
racism,11,10/4/20
racism,1,10/5/20
racism,5,10/6/20
racism,4,10/7/20
racism,1,10/8/20
racism,3,10/9/20
racism,0,10/10/20
racism,15,10/11/20
racism,10,10/12/20
racism,1,10/13/20
racism,8,10/14/20
racism,2,10/15/20
racism,10,10/16/20
racism,2,10/17/20
racism,1,10/18/20
racism,3,10/19/20
racism,4,10/20/20
racism,3,10/21/20
racism,5,10/22/20
racism,356,10/23/20
racism,28,10/24/20
racism,6,10/25/20
racism,28,10/26/20
racism,10,10/27/20
racism,23,10/28/20
racism,5,10/29/20
racism,32,10/30/20
racism,1,10/31/20
racism,28,11/1/20
racism,27,11/2/20
racism,3,11/3/20
taxes,2,8/1/20
taxes,1,8/2/20
taxes,3,8/3/20
taxes,3,8/4/20
taxes,3,8/5/20
taxes,5,8/6/20
taxes,2,8/7/20
taxes,2,8/8/20
taxes,0,8/9/20
taxes,11,8/10/20
taxes,4,8/11/20
taxes,3,8/12/20
taxes,2,8/13/20
taxes,8,8/14/20
taxes,1,8/15/20
taxes,1,8/16/20
taxes,3,8/17/20
taxes,7,8/18/20
taxes,8,8/19/20
taxes,6,8/20/20
taxes,3,8/21/20
taxes,2,8/22/20
taxes,0,8/23/20
taxes,4,8/24/20
taxes,1,8/25/20
taxes,7,8/26/20
taxes,25,8/27/20
taxes,76,8/28/20
taxes,24,8/29/20
taxes,2,8/30/20
taxes,3,8/31/20
taxes,4,9/1/20
taxes,6,9/2/20
taxes,5,9/3/20
taxes,7,9/4/20
taxes,0,9/5/20
taxes,1,9/6/20
taxes,0,9/7/20
taxes,1,9/8/20
taxes,5,9/9/20
taxes,10,9/10/20
taxes,2,9/11/20
taxes,3,9/12/20
taxes,1,9/13/20
taxes,3,9/14/20
taxes,21,9/15/20
taxes,11,9/16/20
taxes,13,9/17/20
taxes,6,9/18/20
taxes,0,9/19/20
taxes,0,9/20/20
taxes,2,9/21/20
taxes,1,9/22/20
taxes,7,9/23/20
taxes,3,9/24/20
taxes,4,9/25/20
taxes,1,9/26/20
taxes,164,9/27/20
taxes,875,9/28/20
taxes,524,9/29/20
taxes,399,9/30/20
taxes,57,10/1/20
taxes,40,10/2/20
taxes,17,10/3/20
taxes,26,10/4/20
taxes,27,10/5/20
taxes,16,10/6/20
taxes,77,10/7/20
taxes,105,10/8/20
taxes,13,10/9/20
taxes,25,10/10/20
taxes,11,10/11/20
taxes,28,10/12/20
taxes,26,10/13/20
taxes,8,10/14/20
taxes,9,10/15/20
taxes,129,10/16/20
taxes,30,10/17/20
taxes,21,10/18/20
taxes,9,10/19/20
taxes,14,10/20/20
taxes,13,10/21/20
taxes,25,10/22/20
taxes,162,10/23/20
taxes,38,10/24/20
taxes,7,10/25/20
taxes,4,10/26/20
taxes,21,10/27/20
taxes,19,10/28/20
taxes,14,10/29/20
taxes,23,10/30/20
taxes,24,10/31/20
taxes,11,11/1/20
taxes,3,11/2/20
taxes,7,11/3/20
courts,0,8/1/20
courts,0,8/2/20
courts,0,8/3/20
courts,0,8/4/20
courts,0,8/5/20
courts,0,8/6/20
courts,0,8/7/20
courts,0,8/8/20
courts,0,8/9/20
courts,0,8/10/20
courts,0,8/11/20
courts,0,8/12/20
courts,0,8/13/20
courts,0,8/14/20
courts,0,8/15/20
courts,0,8/16/20
courts,0,8/17/20
courts,0,8/18/20
courts,0,8/19/20
courts,0,8/20/20
courts,0,8/21/20
courts,0,8/22/20
courts,0,8/23/20
courts,0,8/24/20
courts,0,8/25/20
courts,0,8/26/20
courts,0,8/27/20
courts,0,8/28/20
courts,0,8/29/20
courts,0,8/30/20
courts,0,8/31/20
courts,0,9/1/20
courts,0,9/2/20
courts,0,9/3/20
courts,0,9/4/20
courts,0,9/5/20
courts,0,9/6/20
courts,0,9/7/20
courts,0,9/8/20
courts,0,9/9/20
courts,0,9/10/20
courts,0,9/11/20
courts,0,9/12/20
courts,0,9/13/20
courts,0,9/14/20
courts,0,9/15/20
courts,0,9/16/20
courts,0,9/17/20
courts,0,9/18/20
courts,0,9/19/20
courts,0,9/20/20
courts,0,9/21/20
courts,0,9/22/20
courts,0,9/23/20
courts,0,9/24/20
courts,0,9/25/20
courts,0,9/26/20
courts,0,9/27/20
courts,0,9/28/20
courts,0,9/29/20
courts,3,9/30/20
courts,2,10/1/20
courts,3,10/2/20
courts,0,10/3/20
courts,0,10/4/20
courts,0,10/5/20
courts,0,10/6/20
courts,0,10/7/20
courts,0,10/8/20
courts,0,10/9/20
courts,0,10/10/20
courts,0,10/11/20
courts,0,10/12/20
courts,0,10/13/20
courts,0,10/14/20
courts,0,10/15/20
courts,0,10/16/20
courts,0,10/17/20
courts,0,10/18/20
courts,0,10/19/20
courts,0,10/20/20
courts,0,10/21/20
courts,0,10/22/20
courts,0,10/23/20
courts,0,10/24/20
courts,0,10/25/20
courts,0,10/26/20
courts,0,10/27/20
courts,0,10/28/20
courts,0,10/29/20
courts,0,10/30/20
courts,0,10/31/20
courts,0,11/1/20
courts,0,11/2/20
courts,0,11/3/20
immigration,0,8/1/20
immigration,0,8/2/20
immigration,0,8/3/20
immigration,0,8/4/20
immigration,0,8/5/20
immigration,0,8/6/20
immigration,0,8/7/20
immigration,0,8/8/20
immigration,0,8/9/20
